Date,Open,High,Low,Close,Adj Close,Volume
2020-04-27,76.680000,78.040001,76.540001,77.739998,75.604210,8258500
2020-04-28,78.669998,79.610001,76.959999,78.690002,76.528122,12801400
2020-04-29,78.180000,78.750000,76.720001,76.860001,74.748398,24575500
2020-04-30,76.830002,77.639999,75.190002,76.730003,74.621964,15186000
2020-05-01,74.900002,75.879997,73.209999,73.790001,71.762733,11216700
2020-05-04,72.580002,72.620003,71.260002,71.889999,69.914932,12921800
2020-05-05,74.959999,75.080002,72.889999,72.900002,70.897194,12976000
2020-05-06,73.769997,74.849998,72.860001,72.959999,70.955544,12740900
2020-05-07,73.809998,76.029999,73.370003,76.000000,74.329727,13360500
2020-05-08,77.250000,77.930000,75.760002,77.870003,76.158623,11917200
2020-05-11,76.620003,77.180000,75.800003,75.870003,74.202576,9004500
2020-05-12,76.000000,76.730003,74.339996,74.349998,72.715988,8549900
2020-05-13,74.459999,75.750000,72.919998,73.620003,72.002029,11532700
2020-05-14,72.320000,74.290001,70.650002,74.190002,72.559502,11932300
2020-05-15,72.809998,74.639999,72.669998,74.160004,72.530167,9489100
2020-05-18,76.860001,77.500000,76.199997,76.230003,74.554680,8903200
2020-05-19,76.400002,77.220001,75.760002,75.860001,74.192802,6484900
2020-05-20,77.230003,77.839996,76.519997,77.760002,76.051048,7790500
2020-05-21,78.599998,79.379997,77.889999,78.050003,76.334671,10312600
2020-05-22,77.900002,78.050003,76.519997,77.620003,75.914124,7653300
2020-05-26,79.599998,79.919998,77.580002,77.760002,76.051048,8422200
2020-05-27,78.980003,78.980003,77.389999,78.599998,76.872574,8245300
2020-05-28,78.639999,80.059998,77.930000,78.540001,76.813889,8331400
2020-05-29,78.620003,78.639999,77.260002,77.989998,76.275986,10043600
2020-06-01,77.660004,78.650002,76.769997,78.320000,76.598732,7922000
2020-06-02,77.970001,78.260002,76.790001,77.779999,76.070602,9521000
2020-06-03,78.449997,79.949997,78.300003,79.580002,77.831047,9956700
2020-06-04,79.309998,80.169998,78.470001,78.739998,77.009506,7667600
2020-06-05,80.330002,82.330002,79.970001,82.139999,80.334778,12030800
2020-06-08,83.080002,83.620003,82.180000,83.559998,81.723579,10229600
2020-06-09,82.620003,83.220001,81.760002,82.370003,80.559715,7999800
2020-06-10,79.879997,80.029999,78.199997,79.010002,77.273567,19683800
2020-06-11,75.750000,76.790001,72.150002,72.570000,70.975098,26422200
2020-06-12,75.000000,76.720001,73.809998,76.379997,74.701363,18529800
2020-06-15,74.300003,77.910004,74.080002,76.959999,75.268623,14644700
2020-06-16,78.790001,78.940002,76.389999,77.839996,76.129288,10890100
2020-06-17,78.070000,78.290001,76.680000,77.099998,75.405548,6906700
2020-06-18,76.720001,76.790001,75.800003,76.309998,74.632904,8486000
2020-06-19,77.029999,77.379997,74.879997,75.400002,73.742912,12538600
2020-06-22,74.900002,75.650002,73.919998,75.400002,73.742912,8238600
2020-06-23,76.330002,76.370003,75.070000,75.489998,73.830925,8076600
2020-06-24,74.900002,74.919998,72.000000,73.639999,72.021584,12306400
2020-06-25,73.220001,74.110001,72.169998,73.849998,72.226967,8624800
2020-06-26,73.629997,73.769997,71.250000,71.570000,69.997078,17627800
2020-06-29,71.410004,73.500000,71.059998,73.480003,71.865105,8653000
2020-06-30,73.580002,73.879997,72.809998,73.589996,71.972679,11324000
2020-07-01,74.000000,74.690002,73.379997,74.029999,72.403023,6750000
2020-07-02,75.040001,75.089996,73.639999,73.779999,72.158516,6544400
2020-07-06,74.930000,75.480003,74.160004,75.440002,73.782036,7235300
2020-07-07,75.129997,75.230003,74.000000,74.250000,72.618187,7515100
2020-07-08,74.070000,74.500000,73.330002,74.139999,72.510597,7346200
2020-07-09,73.730003,74.220001,71.930000,73.570000,71.953125,9618200
2020-07-10,73.000000,74.559998,72.739998,74.290001,72.657310,7524200
2020-07-13,74.559998,74.839996,72.489998,72.650002,71.053345,9464500
2020-07-14,72.000000,72.970001,71.820000,72.730003,71.131599,8780900
2020-07-15,74.459999,75.809998,73.959999,75.610001,73.948296,10300700
2020-07-16,74.900002,75.139999,73.680000,74.389999,72.755104,6649300
2020-07-17,74.430000,74.550003,73.209999,74.160004,72.530167,6087500
2020-07-20,74.160004,75.220001,73.629997,74.959999,73.312576,8832700
2020-07-21,75.779999,76.800003,75.269997,75.440002,73.782036,10637500
2020-07-22,75.519997,77.330002,75.120003,77.239998,75.542465,9213100
2020-07-23,76.879997,77.070000,74.900002,75.360001,73.703796,7795100
2020-07-24,75.279999,76.000000,75.110001,75.779999,74.114563,5673400
2020-07-27,75.889999,76.709999,75.540001,76.459999,74.779617,6771100
2020-07-28,76.300003,76.389999,74.559998,74.639999,72.999611,12273400
2020-07-29,77.559998,78.489998,76.900002,77.419998,75.718513,15261100
2020-07-30,76.629997,76.980003,75.400002,76.639999,74.955658,7889800
2020-07-31,76.239998,76.540001,75.480003,76.529999,74.848076,7423800
2020-08-03,76.480003,76.599998,75.440002,75.500000,73.840714,7138300
2020-08-04,75.370003,75.489998,74.760002,75.129997,73.478851,12792400
2020-08-05,75.349998,75.989998,75.330002,75.779999,74.114563,7780800
2020-08-06,75.199997,75.919998,74.940002,75.660004,74.399727,6764800
2020-08-07,75.480003,75.930000,75.209999,75.790001,74.527565,6569300
2020-08-10,75.820000,77.669998,75.809998,77.470001,76.179573,6604300
2020-08-11,78.269997,79.980003,78.000000,78.870003,77.556267,10238500
2020-08-12,79.589996,79.690002,78.669998,79.290001,77.969254,5378000
2020-08-13,78.919998,79.639999,78.839996,79.019997,77.703751,4383400
2020-08-14,78.540001,78.930000,78.019997,78.370003,77.064583,3771300
2020-08-17,78.599998,78.959999,78.120003,78.949997,77.634911,5360400
2020-08-18,79.150002,79.360001,78.349998,78.989998,77.674255,5272700
2020-08-19,79.180000,79.389999,77.430000,77.629997,76.336906,6840600
2020-08-20,77.029999,77.650002,76.459999,77.220001,75.933739,5099500
2020-08-21,76.940002,77.269997,76.690002,77.070000,75.786240,5594100
2020-08-24,77.709999,79.139999,77.250000,78.680000,77.369423,5867400
2020-08-25,80.059998,83.070000,79.790001,82.720001,81.342125,17659500
2020-08-26,82.419998,82.750000,81.879997,82.410004,81.037285,7934300
2020-08-27,82.750000,83.639999,82.500000,83.410004,82.020638,9099200
2020-08-28,83.790001,85.290001,83.430000,85.000000,83.584152,9303900
2020-08-31,84.629997,85.360001,84.029999,84.470001,83.062973,6401600
2020-09-01,84.699997,86.089996,84.230003,86.050003,84.616661,8166100
2020-09-02,86.510002,88.750000,86.290001,88.349998,86.878349,11378900
2020-09-03,88.599998,88.980003,85.690002,86.480003,85.039497,11036600
2020-09-04,87.089996,87.779999,85.309998,86.269997,84.832985,10349400
2020-09-08,85.269997,87.580002,84.769997,85.410004,83.987320,11083100
2020-09-09,85.930000,86.830002,84.459999,85.860001,84.429817,6928700
2020-09-10,85.800003,87.070000,84.529999,84.879997,83.466141,7552000
2020-09-11,84.949997,85.849998,84.150002,85.269997,83.849655,7103300
2020-09-14,85.750000,87.059998,85.639999,86.629997,85.186989,5535800
2020-09-15,87.180000,88.250000,87.169998,87.709999,86.249001,8361900
2020-09-16,88.000000,89.430000,87.750000,88.379997,86.907845,7146400
2020-09-17,87.050003,87.320000,85.360001,86.750000,85.305000,7386600
2020-09-18,86.809998,87.239998,84.599998,84.949997,83.534981,10113400
2020-09-21,82.860001,83.949997,81.750000,83.889999,82.492630,7188800
2020-09-22,84.050003,84.389999,83.180000,83.949997,82.551628,4465000
2020-09-23,84.379997,84.900002,82.820000,82.989998,81.607628,6414700
2020-09-24,82.629997,84.139999,81.919998,83.040001,81.656799,4881500
2020-09-25,82.529999,84.690002,82.220001,84.300003,82.895798,5981500
2020-09-28,85.519997,86.239998,84.989998,86.070000,84.636330,5976200
2020-09-29,86.250000,86.250000,84.629997,84.800003,83.387482,4064000
2020-09-30,86.629997,87.160004,85.470001,85.919998,84.488823,10134400
2020-10-01,87.040001,87.449997,86.199997,86.739998,85.295158,7241200
2020-10-02,85.150002,87.129997,85.089996,86.570000,85.127991,5602300
2020-10-05,87.269997,88.680000,87.199997,88.470001,86.996346,7004800
2020-10-06,88.650002,89.279999,86.800003,87.010002,85.560669,7951100
2020-10-07,87.820000,88.980003,87.440002,88.449997,86.976677,5179300
2020-10-08,88.459999,89.610001,88.410004,89.529999,88.038696,4958800
2020-10-09,89.800003,90.330002,89.580002,90.010002,88.510689,6197700
2020-10-12,90.459999,91.099998,89.930000,90.779999,89.267860,5909100
2020-10-13,90.580002,90.849998,89.769997,90.160004,88.658203,5732000
2020-10-14,90.169998,90.599998,88.559998,89.309998,87.822350,4760700
2020-10-15,88.160004,88.870003,87.669998,88.830002,87.350342,5002200
2020-10-16,89.389999,89.629997,88.440002,88.519997,87.045509,4721300
2020-10-19,88.699997,89.570000,87.360001,87.599998,86.140839,5426600
2020-10-20,88.680000,89.720001,88.040001,88.510002,87.035683,4939700
2020-10-21,88.379997,89.160004,88.190002,88.269997,86.799667,4119200
2020-10-22,88.019997,89.379997,87.699997,89.360001,87.871521,4257800
2020-10-23,89.800003,90.959999,89.440002,90.800003,89.287537,7811500
2020-10-26,90.029999,91.129997,88.650002,89.660004,88.166527,7756400
2020-10-27,89.480003,90.349998,89.169998,90.050003,88.550034,8027500
2020-10-28,88.650002,88.949997,86.610001,87.169998,85.718002,12738800
2020-10-29,87.169998,89.110001,86.610001,88.300003,86.829185,8440000
2020-10-30,87.750000,88.389999,85.629997,86.959999,85.511497,11400700
2020-11-02,87.540001,87.769997,85.449997,85.970001,84.537987,8904900
2020-11-03,86.779999,89.059998,86.180000,88.389999,86.917686,6910400
2020-11-04,88.900002,91.290001,88.739998,89.790001,88.294365,10509400
2020-11-05,90.690002,91.160004,89.900002,90.620003,89.110542,6169700
2020-11-06,90.150002,91.199997,89.779999,90.650002,89.140038,6626100
2020-11-09,97.320000,97.650002,95.639999,95.879997,94.282913,16225800
2020-11-10,93.739998,95.269997,93.139999,93.919998,92.791061,10474700
2020-11-11,94.110001,95.830002,94.019997,95.040001,93.897606,8296500
2020-11-12,94.660004,94.760002,92.660004,93.529999,92.405754,7058400
2020-11-13,94.379997,95.589996,93.699997,95.559998,94.411362,5516100
2020-11-16,96.790001,97.809998,96.019997,97.779999,96.604668,9371300
2020-11-17,97.209999,98.779999,96.809998,98.599998,97.414810,8722300
2020-11-18,98.629997,99.330002,97.910004,97.910004,96.733116,6039500
2020-11-19,97.239998,97.919998,96.860001,97.760002,96.584915,4252300
2020-11-20,97.419998,97.540001,96.949997,97.010002,95.843925,4609700
2020-11-23,97.620003,97.860001,96.419998,96.879997,95.715485,4803200
2020-11-24,97.510002,98.720001,97.400002,98.300003,97.118423,6319900
2020-11-25,98.500000,98.540001,97.940002,98.199997,97.019623,4027100
2020-11-27,98.480003,98.980003,98.279999,98.660004,97.474098,2169700
2020-11-30,98.199997,98.290001,96.959999,98.019997,96.841782,5197300
2020-12-01,99.000000,99.260002,98.250000,98.820000,97.632164,4970000
2020-12-02,98.510002,99.040001,98.209999,98.910004,97.721092,3377900
2020-12-03,99.019997,101.000000,98.970001,100.110001,98.906662,6264100
2020-12-04,101.349998,102.940002,101.070000,102.279999,101.050583,6952700
2020-12-07,102.010002,102.220001,100.690002,101.410004,100.191048,4514800
2020-12-08,100.370003,101.570000,100.010002,101.209999,99.993446,3911300
2020-12-09,101.940002,102.209999,100.099998,100.400002,99.193176,6629900
2020-12-10,103.510002,106.089996,102.750000,105.389999,104.123192,12939200
